ds,yhat,company,model
2019-06-07,2059.923179319925,Amazon,Prophet
2019-06-10,2066.6806946193365,Amazon,Prophet
2019-06-11,2070.734255781188,Amazon,Prophet
2019-06-12,2073.4994058936577,Amazon,Prophet
2019-06-13,2075.0882649359996,Amazon,Prophet
2019-06-14,2074.9849653230017,Amazon,Prophet
2019-06-17,2081.4992960744116,Amazon,Prophet
2019-06-18,2085.5621044009395,Amazon,Prophet
2019-06-19,2088.3948610395346,Amazon,Prophet
2019-06-20,2090.1149547672208,Amazon,Prophet
2019-06-21,2090.209741595229,Amazon,Prophet
2019-06-24,2097.718609862832,Amazon,Prophet
2019-06-25,2102.2347739404618,Amazon,Prophet
2019-06-26,2105.570487894734,Amazon,Prophet
2019-06-27,2107.83326375504,Amazon,Prophet
2019-06-28,2108.4987798362663,Amazon,Prophet
2019-07-01,2117.749828722756,Amazon,Prophet
2019-07-02,2122.8056451615766,Amazon,Prophet
2019-07-03,2126.633686179523,Amazon,Prophet
2019-07-05,2130.341116157775,Amazon,Prophet
2019-07-08,2140.0318545537257,Amazon,Prophet
2019-07-09,2144.9926417782654,Amazon,Prophet
2019-07-10,2148.590949556225,Amazon,Prophet
2019-07-11,2150.913509777635,Amazon,Prophet
2019-07-12,2151.4184605386,Amazon,Prophet
2019-07-15,2158.7489592209045,Amazon,Prophet
2019-07-16,2162.668199695474,Amazon,Prophet
2019-07-17,2165.1150192355813,Amazon,Prophet
2019-07-18,2166.1904309620254,Amazon,Prophet
2019-07-19,2165.3690816396524,Amazon,Prophet
2019-07-22,2168.4378570193435,Amazon,Prophet
2019-07-23,2170.9127603842376,Amazon,Prophet
2019-07-24,2171.940455554081,Amazon,Prophet
2019-07-25,2171.64441660469,Amazon,Prophet
2019-07-26,2169.5212725151355,Amazon,Prophet
2019-07-29,2169.3062199199535,Amazon,Prophet
2019-07-30,2170.9533537538846,Amazon,Prophet
2019-07-31,2171.311152065052,Amazon,Prophet
2019-08-01,2170.51389130583,Amazon,Prophet
2019-08-02,2168.066085344193,Amazon,Prophet
2019-08-05,2167.968416386265,Amazon,Prophet
2019-08-06,2170.0130760485813,Amazon,Prophet
2019-08-07,2170.9369436873963,Amazon,Prophet
2019-08-08,2170.863345057323,Amazon,Prophet
2019-08-09,2169.2830625643055,Amazon,Prophet
2019-08-12,2172.4778502168774,Amazon,Prophet
2019-08-13,2175.782542360472,Amazon,Prophet
2019-08-14,2178.0105166277235,Amazon,Prophet
2019-08-15,2179.261558227946,Amazon,Prophet
2019-08-16,2179.00270614262,Amazon,Prophet
2019-08-19,2185.911265494694,Amazon,Prophet
2019-08-20,2190.2983044926505,Amazon,Prophet
2019-08-21,2193.4986829205236,Amazon,Prophet
2019-08-22,2195.5959549651625,Amazon,Prophet
2019-08-23,2196.043381561424,Amazon,Prophet
2019-08-26,2204.1345345985796,Amazon,Prophet
2019-08-27,2208.5862330475093,Amazon,Prophet
2019-08-28,2211.68534833692,Amazon,Prophet
2019-08-29,2213.5192537676076,Amazon,Prophet
2019-08-30,2213.5479072590324,Amazon,Prophet
2019-09-03,2223.0856918703485,Amazon,Prophet
2019-09-04,2225.176016910724,Amazon,Prophet
2019-09-05,2225.933943446037,Amazon,Prophet
2019-09-06,2224.8392674417114,Amazon,Prophet
2019-09-09,2227.3973871045864,Amazon,Prophet
2019-09-10,2229.816198978489,Amazon,Prophet
2019-09-11,2230.847887749324,Amazon,Prophet
2019-09-12,2230.6159615697743,Amazon,Prophet
2019-09-13,2228.6157656394635,Amazon,Prophet
2019-09-16,2229.0892189088663,Amazon,Prophet
2019-09-17,2231.0545498934944,Amazon,Prophet
2019-09-18,2231.7628112534876,Amazon,Prophet
2019-09-19,2231.339367085447,Amazon,Prophet
2019-09-20,2229.2789208464474,Amazon,Prophet
2019-09-23,2230.3170829329742,Amazon,Prophet
2019-09-24,2232.694165683869,Amazon,Prophet
2019-09-25,2233.908666038575,Amazon,Prophet
2019-09-26,2234.0732138285,Amazon,Prophet
2019-09-27,2232.6685793325114,Amazon,Prophet
2019-09-30,2235.930127012126,Amazon,Prophet
2019-10-01,2239.0816414724104,Amazon,Prophet
2019-10-02,2241.0614654747296,Amazon,Prophet
2019-10-03,2241.9675540111593,Amazon,Prophet
2019-10-04,2241.2669157943974,Amazon,Prophet
2019-10-07,2246.296328854191,Amazon,Prophet
2019-10-08,2249.8904600784517,Amazon,Prophet
2019-10-09,2252.2279492896855,Amazon,Prophet
2019-10-10,2253.402619042174,Amazon,Prophet
2019-10-11,2252.879307720239,Amazon,Prophet
2019-10-14,2257.9005661676297,Amazon,Prophet
2019-10-15,2261.3236242940575,Amazon,Prophet
2019-10-16,2263.4159190247883,Amazon,Prophet
2019-10-17,2264.2795023098406,Amazon,Prophet
2019-10-18,2263.388634485194,Amazon,Prophet
2019-10-21,2267.075732622958,Amazon,Prophet
2019-10-22,2270.015343502529,Amazon,Prophet
2019-10-23,2271.6244932110576,Amazon,Prophet
2019-10-24,2272.0167746547304,Amazon,Prophet
2019-10-25,2270.677479292643,Amazon,Prophet
2019-10-28,2273.2546647104055,Amazon,Prophet
2019-10-29,2275.930094837895,Amazon,Prophet
2019-10-30,2277.338403750467,Amazon,Prophet
2019-10-31,2277.5972801155,Amazon,Prophet
2019-11-01,2276.194564840336,Amazon,Prophet
2019-11-04,2279.0033898646934,Amazon,Prophet
2019-11-05,2281.889700153514,Amazon,Prophet
2019-11-06,2283.568676396648,Amazon,Prophet
2019-11-07,2284.1518739121966,Amazon,Prophet
2019-11-08,2283.119932669304,Amazon,Prophet
2019-11-11,2287.235522081034,Amazon,Prophet
2019-11-12,2290.591432771366,Amazon,Prophet
2019-11-13,2292.740986642894,Amazon,Prophet
2019-11-14,2293.786187369775,Amazon,Prophet
2019-11-15,2293.1984552690064,Amazon,Prophet
2019-11-18,2298.456646700345,Amazon,Prophet
2019-11-19,2302.1064706644543,Amazon,Prophet
2019-11-20,2304.497208935101,Amazon,Prophet
2019-11-21,2305.727068340777,Amazon,Prophet
2019-11-22,2305.2649392079916,Amazon,Prophet
2019-11-25,2310.539764206133,Amazon,Prophet
2019-11-26,2314.0794963991684,Amazon,Prophet
2019-11-27,2316.307532583851,Amazon,Prophet
2019-11-29,2316.611892088758,Amazon,Prophet
2019-12-02,2320.9420450507428,Amazon,Prophet
2019-12-03,2324.129519659097,Amazon,Prophet
2019-12-04,2325.999560419581,Amazon,Prophet
2019-12-05,2326.662860980394,Amazon,Prophet
2019-12-06,2325.601457707921,Amazon,Prophet
2019-12-09,2329.0171717817857,Amazon,Prophet
2019-12-10,2331.960864878787,Amazon,Prophet
2019-12-11,2333.6252982949286,Amazon,Prophet
2019-12-12,2334.1243758359483,Amazon,Prophet
2019-12-13,2332.9423515622584,Amazon,Prophet
2019-12-16,2336.264929355712,Amazon,Prophet
2019-12-17,2339.264671226289,Amazon,Prophet
2019-12-18,2341.025223601756,Amazon,Prophet
2019-12-19,2341.6572337198404,Amazon,Prophet
2019-12-20,2340.64106525949,Amazon,Prophet
2019-12-23,2344.612973848453,Amazon,Prophet
2019-12-24,2347.863142200594,Amazon,Prophet
2019-12-26,2350.7771296218843,Amazon,Prophet
2019-12-27,2350.022397145541,Amazon,Prophet
2019-12-30,2354.73242526397,Amazon,Prophet
2019-12-31,2358.202743707866,Amazon,Prophet
2020-01-02,2361.5060785546652,Amazon,Prophet
2020-01-03,2360.918901589113,Amazon,Prophet
2020-01-06,2366.0270968582095,Amazon,Prophet
2020-01-07,2369.5997846672203,Amazon,Prophet
2020-01-08,2371.9133955733205,Amazon,Prophet
2020-01-09,2373.0750028381,Amazon,Prophet
2020-01-10,2372.562545687014,Amazon,Prophet
2020-01-13,2377.882408470445,Amazon,Prophet
2020-01-14,2381.5297337641405,Amazon,Prophet
2020-01-15,2383.923388933279,Amazon,Prophet
2020-01-16,2385.171813681954,Amazon,Prophet
2020-01-17,2384.753770560148,Amazon,Prophet
2020-01-21,2394.1695048775614,Amazon,Prophet
2020-01-22,2396.6861482691415,Amazon,Prophet
2020-01-23,2398.0569997343546,Amazon,Prophet
2020-01-24,2397.757422777151,Amazon,Prophet
2020-01-27,2403.6970852710383,Amazon,Prophet
2020-01-28,2407.5268037442247,Amazon,Prophet
2020-01-29,2410.0800383570863,Amazon,Prophet
2020-01-30,2411.4580928596465,Amazon,Prophet
2020-01-31,2411.1323860175003,Amazon,Prophet
2020-02-03,2416.7612698944013,Amazon,Prophet
2020-02-04,2420.4022556769437,Amazon,Prophet
2020-02-05,2422.722228451775,Amazon,Prophet
2020-02-06,2423.8225864626233,Amazon,Prophet
2020-02-07,2423.1757469227687,Amazon,Prophet
2020-02-10,2427.6042365210697,Amazon,Prophet
2020-02-11,2430.778322210069,Amazon,Prophet
2020-02-12,2432.6061047451003,Amazon,Prophet
2020-02-13,2433.19484884986,Amazon,Prophet
2020-02-14,2432.0233592220084,Amazon,Prophet
2020-02-18,2437.535489230212,Amazon,Prophet
2020-02-19,2438.8779945410743,Amazon,Prophet
2020-02-20,2439.009951330134,Amazon,Prophet
2020-02-21,2437.4162616823974,Amazon,Prophet
2020-02-24,2439.2538228030344,Amazon,Prophet
2020-02-25,2441.684388713435,Amazon,Prophet
2020-02-26,2442.8448132353165,Amazon,Prophet
2020-02-27,2442.8502150632908,Amazon,Prophet
2020-02-28,2441.1858436667385,Amazon,Prophet
2020-03-02,2443.1366894951198,Amazon,Prophet
2020-03-03,2445.706129129114,Amazon,Prophet
2020-03-04,2447.0506134314855,Amazon,Prophet
2020-03-05,2447.2812485996137,Amazon,Prophet
2020-03-06,2445.878922605806,Amazon,Prophet
2020-03-09,2448.790825137531,Amazon,Prophet
2020-03-10,2451.7237947926574,Amazon,Prophet
2020-03-11,2453.446387042645,Amazon,Prophet
2020-03-12,2454.0660805128778,Amazon,Prophet
2020-03-13,2453.060658298316,Amazon,Prophet
2020-03-16,2457.18849949481,Amazon,Prophet
2020-03-17,2460.5312163136973,Amazon,Prophet
2020-03-18,2462.665444029145,Amazon,Prophet
2020-03-19,2463.6993924373196,Amazon,Prophet
2020-03-20,2463.112105427334,Amazon,Prophet
2020-03-23,2468.536099821988,Amazon,Prophet
2020-03-24,2472.3320375867597,Amazon,Prophet
2020-03-25,2474.933762937709,Amazon,Prophet
2020-03-26,2476.4514292214603,Amazon,Prophet
2020-03-27,2476.365633831955,Amazon,Prophet
2020-03-30,2483.4075140101722,Amazon,Prophet
2020-03-31,2487.7790391394524,Amazon,Prophet
2020-04-01,2490.9715242170996,Amazon,Prophet
2020-04-02,2493.091873643476,Amazon,Prophet
2020-04-03,2493.616421468563,Amazon,Prophet
2020-04-06,2502.477941296511,Amazon,Prophet
2020-04-07,2507.42865462393,Amazon,Prophet
2020-04-08,2511.173019239683,Amazon,Prophet
2020-04-09,2513.808956754942,Amazon,Prophet
2020-04-13,2524.709139283156,Amazon,Prophet
2020-04-14,2529.856608172099,Amazon,Prophet
2020-04-15,2533.709053895694,Amazon,Prophet
2020-04-16,2536.3580079148805,Amazon,Prophet
2020-04-17,2537.2653921500046,Amazon,Prophet
2020-04-20,2546.2791874515137,Amazon,Prophet
2020-04-21,2550.9180710629066,Amazon,Prophet
2020-04-22,2554.160197956797,Amazon,Prophet
2020-04-23,2556.1022637917254,Amazon,Prophet
2020-04-24,2556.2132081026684,Amazon,Prophet
2020-04-27,2562.3965597420124,Amazon,Prophet
2020-04-28,2565.9846699882023,Amazon,Prophet
2020-04-29,2568.145424994304,Amazon,Prophet
2020-04-30,2568.9907560681186,Amazon,Prophet
2020-05-01,2568.005393848022,Amazon,Prophet
2020-05-04,2571.062256001534,Amazon,Prophet
2020-05-05,2573.71408293913,Amazon,Prophet
2020-05-06,2575.0154941925193,Amazon,Prophet
2020-05-07,2575.0910739902524,Amazon,Prophet
2020-05-08,2573.436661532893,Amazon,Prophet
2020-05-11,2575.1738618734494,Amazon,Prophet
2020-05-12,2577.6322760766075,Amazon,Prophet
2020-05-13,2578.866560043401,Amazon,Prophet
2020-05-14,2578.9996681867065,Amazon,Prophet
2020-05-15,2577.5235355770296,Amazon,Prophet
2020-05-18,2580.449158634531,Amazon,Prophet
2020-05-19,2583.488487597763,Amazon,Prophet
2020-05-20,2585.3755959208115,Amazon,Prophet
2020-05-21,2586.219365086492,Amazon,Prophet
2020-05-22,2585.4969008146695,Amazon,Prophet
2020-05-26,2594.602511301082,Amazon,Prophet
2020-05-27,2597.233166741625,Amazon,Prophet
2020-05-28,2598.777586026406,Amazon,Prophet
2020-05-29,2598.7020761558756,Amazon,Prophet
2020-06-01,2605.5319166180147,Amazon,Prophet
2020-06-02,2609.7066862865254,Amazon,Prophet
2020-06-03,2612.619914662888,Amazon,Prophet
2020-06-04,2614.369601273864,Amazon,Prophet
2020-06-05,2614.425567049914,Amazon,Prophet
2020-06-08,2621.2708201498303,Amazon,Prophet
2020-06-09,2625.353756029904,Amazon,Prophet
2020-06-10,2628.144513822492,Amazon,Prophet
2020-06-11,2629.7530727298163,Amazon,Prophet
2020-06-12,2629.6616170653974,Amazon,Prophet
2020-06-15,2636.148906104026,Amazon,Prophet
2020-06-16,2640.178366438345,Amazon,Prophet
2020-06-17,2642.964827808893,Amazon,Prophet
2020-06-18,2644.6258331949966,Amazon,Prophet
2020-06-19,2644.6493204181947,Amazon,Prophet
2020-06-22,2651.8830725097378,Amazon,Prophet
2020-06-23,2656.2930607738654,Amazon,Prophet
2020-06-24,2659.5191650947145,Amazon,Prophet
2020-06-25,2661.671578215406,Amazon,Prophet
2020-06-26,2662.228844689518,Amazon,Prophet
2020-06-29,2671.197859433655,Amazon,Prophet
2020-06-30,2676.1838734037965,Amazon,Prophet
2020-07-01,2679.958926804209,Amazon,Prophet
2020-07-02,2682.6170148723018,Amazon,Prophet
2020-07-06,2693.420494680988,Amazon,Prophet
2020-07-07,2698.469405940891,Amazon,Prophet
2020-07-08,2702.182067344501,Amazon,Prophet
2020-07-09,2704.644644296311,Amazon,Prophet
2020-07-10,2705.3141775907247,Amazon,Prophet
2020-07-13,2713.2671805410055,Amazon,Prophet
2020-07-14,2717.428277420678,Amazon,Prophet
2020-07-15,2720.128824228747,Amazon,Prophet
2020-07-16,2721.4661521448925,Amazon,Prophet
2020-07-17,2720.9109867322086,Amazon,Prophet
2020-07-20,2724.762711565276,Amazon,Prophet
2020-07-21,2727.4795569557596,Amazon,Prophet
2020-07-22,2728.7329871047687,Amazon,Prophet
2020-07-23,2728.6427727317223,Amazon,Prophet
2020-07-24,2726.7021511739513,Amazon,Prophet
2020-07-27,2726.8670003997945,Amazon,Prophet
2020-07-28,2728.5780037471554,Amazon,Prophet
2020-07-29,2728.966205393418,Amazon,Prophet
2020-07-30,2728.1655038085805,Amazon,Prophet
2020-07-31,2725.6806351996142,Amazon,Prophet
2020-08-03,2725.2811436739426,Amazon,Prophet
2020-08-04,2727.1681551390675,Amazon,Prophet
2020-08-05,2727.9103817610903,Amazon,Prophet
2020-08-06,2727.634526725676,Amazon,Prophet
2020-08-07,2725.835104750296,Amazon,Prophet
2020-08-10,2728.3123026227795,Amazon,Prophet
2020-08-11,2731.3721710572377,Amazon,Prophet
2020-08-12,2733.3597992237587,Amazon,Prophet
2020-08-13,2734.379221558204,Amazon,Prophet
2020-08-14,2733.901532003393,Amazon,Prophet
2020-08-17,2740.2663962831616,Amazon,Prophet
2020-08-18,2744.5199345351652,Amazon,Prophet
2020-08-19,2747.6145976474254,Amazon,Prophet
2020-08-20,2749.635521509617,Amazon,Prophet
2020-08-21,2750.036997669452,Amazon,Prophet
2020-08-24,2758.174537869669,Amazon,Prophet
2020-08-25,2762.7009494145523,Amazon,Prophet
2020-08-26,2765.9020007103286,Amazon,Prophet
2020-08-27,2767.862899328409,Amazon,Prophet
2020-08-28,2768.041016899817,Amazon,Prophet
2020-08-31,2774.6019837414815,Amazon,Prophet
2020-09-01,2778.3381459353586,Amazon,Prophet
2020-09-02,2780.6409125342943,Amazon,Prophet
2020-09-03,2781.612822905184,Amazon,Prophet
2020-09-04,2780.729926795472,Amazon,Prophet
2020-09-08,2786.4623751333825,Amazon,Prophet
2020-09-09,2787.644844835902,Amazon,Prophet
2020-09-10,2787.543549682092,Amazon,Prophet
2020-09-11,2785.6520788818516,Amazon,Prophet
2020-09-14,2786.3094796449873,Amazon,Prophet
2020-09-15,2788.287440606087,Amazon,Prophet
2020-09-16,2788.98450132462,Amazon,Prophet
2020-09-17,2788.526993019549,Amazon,Prophet
2020-09-18,2786.4109902671926,Amazon,Prophet
2020-09-21,2787.1725095066586,Amazon,Prophet
2020-09-22,2789.4284854767907,Amazon,Prophet
2020-09-23,2790.511854011766,Amazon,Prophet
2020-09-24,2790.5381035596433,Amazon,Prophet
2020-09-25,2788.990918919821,Amazon,Prophet
2020-09-28,2791.828072383128,Amazon,Prophet
2020-09-29,2794.848283150626,Amazon,Prophet
2020-09-30,2796.7059862835285,Amazon,Prophet
2020-10-01,2797.5012420682406,Amazon,Prophet
2020-10-02,2796.7028742046273,Amazon,Prophet
2020-10-05,2801.530945562772,Amazon,Prophet
2020-10-06,2805.091225611203,Amazon,Prophet
2020-10-07,2807.411910733734,Amazon,Prophet
2020-10-08,2808.5865331704176,Amazon,Prophet
2020-10-09,2808.0792978903955,Amazon,Prophet
2020-10-12,2813.2345264549986,Amazon,Prophet
2020-10-13,2816.725815510744,Amazon,Prophet
2020-10-14,2818.895084375138,Amazon,Prophet
2020-10-15,2819.842322375772,Amazon,Prophet
2020-10-16,2819.039633236544,Amazon,Prophet
2020-10-19,2822.996424835088,Amazon,Prophet
2020-10-20,2826.020509134661,Amazon,Prophet
2020-10-21,2827.708095736577,Amazon,Prophet
2020-10-22,2828.17101640874,Amazon,Prophet
2020-10-23,2826.893006610144,Amazon,Prophet
2020-10-26,2829.5860159188737,Amazon,Prophet
2020-10-27,2832.2747605703753,Amazon,Prophet
2020-10-28,2833.6831473926177,Amazon,Prophet
2020-10-29,2833.928948954203,Amazon,Prophet
2020-10-30,2832.500375028898,Amazon,Prophet
2020-11-02,2835.162573987468,Amazon,Prophet
2020-11-03,2837.9807119177485,Amazon,Prophet
2020-11-04,2839.5842137733366,Amazon,Prophet
2020-11-05,2840.086265639099,Amazon,Prophet
2020-11-06,2838.969235613024,Amazon,Prophet
2020-11-09,2842.8238214724383,Amazon,Prophet
2020-11-10,2846.096731234607,Amazon,Prophet
2020-11-11,2848.168077150037,Amazon,Prophet
2020-11-12,2849.141366354065,Amazon,Prophet
2020-11-13,2848.4893638558947,Amazon,Prophet
2020-11-16,2853.611134923994,Amazon,Prophet
2020-11-17,2857.2366996224227,Amazon,Prophet
2020-11-18,2859.6144046486656,Amazon,Prophet
2020-11-19,2860.84246480603,Amazon,Prophet
2020-11-20,2860.3895398506716,Amazon,Prophet
2020-11-23,2865.7523504780547,Amazon,Prophet
2020-11-24,2869.3386614712254,Amazon,Prophet
2020-11-25,2871.6200487563997,Amazon,Prophet
2020-11-27,2872.046126329956,Amazon,Prophet
2020-11-30,2876.574960574664,Amazon,Prophet
2020-12-01,2879.8271918064843,Amazon,Prophet
2020-12-02,2881.758980153156,Amazon,Prophet
2020-12-03,2882.47979150156,Amazon,Prophet
2020-12-04,2881.4705612191005,Amazon,Prophet
2020-12-07,2885.0020717391685,Amazon,Prophet
2020-12-08,2887.9687610418014,Amazon,Prophet
2020-12-09,2889.6478386380413,Amazon,Prophet
2020-12-10,2890.1531600993926,Amazon,Prophet
2020-12-11,2888.9691135646112,Amazon,Prophet
2020-12-14,2892.239866442947,Amazon,Prophet
2020-12-15,2895.2090796153093,Amazon,Prophet
2020-12-16,2896.9337645608157,Amazon,Prophet
2020-12-17,2897.525465452568,Amazon,Prophet
2020-12-18,2896.465490065208,Amazon,Prophet
2020-12-21,2900.2945922881145,Amazon,Prophet
2020-12-22,2903.4964404041134,Amazon,Prophet
2020-12-23,2905.4686350601487,Amazon,Prophet
2020-12-24,2906.317607324716,Amazon,Prophet
2020-12-28,2910.118412720455,Amazon,Prophet
2020-12-29,2913.558463846002,Amazon,Prophet
2020-12-30,2915.7546941039636,Amazon,Prophet
2020-12-31,2916.811506021569,Amazon,Prophet
2021-01-04,2921.2651736820903,Amazon,Prophet
2021-01-05,2924.8254312274416,Amazon,Prophet
2021-01-06,2927.1273410531167,Amazon,Prophet
2021-01-07,2928.2774524040724,Amazon,Prophet
2021-01-08,2927.753211488252,Amazon,Prophet
2021-01-11,2933.031954482472,Amazon,Prophet
2021-01-12,2936.6627221101094,Amazon,Prophet
2021-01-13,2939.038188240782,Amazon,Prophet
2021-01-14,2940.266844300657,Amazon,Prophet
2021-01-15,2939.8276280841815,Amazon,Prophet
2021-01-19,2949.1523218265206,Amazon,Prophet
2021-01-20,2951.6474757173028,Amazon,Prophet
2021-01-21,2952.998786996284,Amazon,Prophet
2021-01-22,2952.68243806022,Amazon,Prophet
2021-01-25,2958.5967610382895,Amazon,Prophet
2021-01-26,2962.429036392923,Amazon,Prophet
2021-01-27,2964.9915273995653,Amazon,Prophet
2021-01-28,2966.386122784353,Amazon,Prophet
2021-01-29,2966.0847075982983,Amazon,Prophet
2021-02-01,2971.835502528234,Amazon,Prophet
2021-02-02,2975.5335189829034,Amazon,Prophet
2021-02-03,2977.918321334178,Amazon,Prophet
2021-02-04,2979.090813044126,Amazon,Prophet
2021-02-05,2978.5227521067263,Amazon,Prophet
2021-02-08,2983.218629590939,Amazon,Prophet
2021-02-09,2986.4886306102326,Amazon,Prophet
2021-02-10,2988.4136998517297,Amazon,Prophet
2021-02-11,2989.0997968645306,Amazon,Prophet
2021-02-12,2988.024397362891,Amazon,Prophet
2021-02-16,2993.8824156968167,Amazon,Prophet
2021-02-17,2995.295876326076,Amazon,Prophet
2021-02-18,2995.490584602044,Amazon,Prophet
2021-02-19,2993.9506830076293,Amazon,Prophet
2021-02-22,2995.8907052489203,Amazon,Prophet
2021-02-23,2998.3349532026086,Amazon,Prophet
2021-02-24,2999.4988420959844,Amazon,Prophet
2021-02-25,2999.4977520179996,Amazon,Prophet
2021-02-26,2997.817345068383,Amazon,Prophet
2021-03-01,2999.6688489868516,Amazon,Prophet
2021-03-02,3002.190588088451,Amazon,Prophet
2021-03-03,3003.481480723567,Amazon,Prophet
2021-03-04,3003.6535135097693,Amazon,Prophet
2021-03-05,3002.188444079021,Amazon,Prophet
2021-03-08,3004.8952868964293,Amazon,Prophet
2021-03-09,3007.7565866214086,Amazon,Prophet
2021-03-10,3009.4067452548247,Amazon,Prophet
2021-03-11,3009.9536001257356,Amazon,Prophet
2021-03-12,3008.8751643065657,Amazon,Prophet
2021-03-15,3012.7832963161845,Amazon,Prophet
2021-03-16,3016.0520900151046,Amazon,Prophet
2021-03-17,3018.11156876164,Amazon,Prophet
2021-03-18,3019.0695409137816,Amazon,Prophet
2021-03-19,3018.4046062177704,Amazon,Prophet
2021-03-22,3023.5811082737036,Amazon,Prophet
2021-03-23,3027.288362975118,Amazon,Prophet
2021-03-24,3029.797828734416,Amazon,Prophet
2021-03-25,3031.2195351518526,Amazon,Prophet
2021-03-26,3031.034099889543,Amazon,Prophet
2021-03-29,3037.757713850786,Amazon,Prophet
2021-03-30,3042.018536272661,Amazon,Prophet
2021-03-31,3045.0994062882523,Amazon,Prophet
2021-04-01,3047.108344460056,Amazon,Prophet
2021-04-05,3056.0786581439893,Amazon,Prophet
2021-04-06,3060.940909560727,Amazon,Prophet
2021-04-07,3064.6064430815295,Amazon,Prophet
2021-04-08,3067.174914614569,Amazon,Prophet
2021-04-09,3068.115063869814,Amazon,Prophet
2021-04-12,3077.950619350329,Amazon,Prophet
2021-04-13,3083.1099145515705,Amazon,Prophet
